time_ms,temp_cC,pressPa,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,flags_raw,flag_armed,flag_gps_fix,flag_altitude_hold,flag_battery_low,flag_sensor_error,flag_recovery_mode,flag_data_logging,flag_telemetry_active,timestamp,time_s,altitude,accel_total,mag_total,speed,temperature,battery_voltage,rssi,roll,pitch,yaw
38300,25.000000,193281,-225,-7,-389,157,545,-710,-175.600000,-10.100000,-49.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:38:20,38.300000,-5796.830300,0.908721,449.438539,0.000000,25.000000,7.350000,-100,142.489953,-15.472956,-178.218039
38400,25.000000,193281,61,467,-157,-582,1575,-1696,-154.300000,44.300000,-127.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:40:00,38.400000,-5796.830300,2.386580,496.446372,0.000000,25.000000,7.350000,-100,137.118505,19.117133,82.558102
38500,25.000000,193281,300,422,155,-1586,535,-1139,123.200000,-103.700000,-26.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:41:40,38.500000,-5796.830300,2.024584,540.471091,0.000000,25.000000,7.350000,-100,154.840074,43.457085,54.590961
38600,25.000000,193281,-94,-313,-240,545,490,-1761,-56.800000,-94.700000,-100.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:43:20,38.600000,-5796.830300,1.907419,405.468864,0.000000,25.000000,7.350000,-100,164.450721,-36.635720,-106.716037
38700,25.000000,193281,24,155,27,-1766,-1985,-539,-65.700000,-93.800000,-45.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:45:00,38.700000,-5796.830300,2.710996,159.154013,0.000000,25.000000,7.350000,-100,-105.191598,33.611622,81.198292
38800,25.000000,193281,451,-242,139,-1615,-466,-462,-10.600000,67.100000,-143.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:46:40,38.800000,-5796.830300,1.743223,530.364026,0.000000,25.000000,7.350000,-100,-134.753037,43.854772,-28.217356
38900,25.000000,193281,-131,194,15,1293,-1376,-183,-86.400000,16.600000,160.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:48:20,38.900000,-5796.830300,1.897028,234.567687,0.000000,25.000000,7.350000,-100,-97.575550,-34.402808,124.029494
39000,25.000000,193281,-462,181,-40,1493,-4,204,61.600000,-73.200000,132.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:50:00,39.000000,-5796.830300,1.506878,497.800161,0.000000,25.000000,7.350000,-100,-1.123303,-44.999897,158.606001
39100,25.000000,193281,-190,-477,219,-1507,881,-1135,-143.200000,53.100000,-22.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:51:40,39.100000,-5796.830300,2.082171,558.202472,0.000000,25.000000,7.350000,-100,142.180976,40.804064,-111.718522
39200,25.000000,193281,-58,68,-71,-693,-1082,1864,97.600000,31.300000,63.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:53:20,39.200000,-5796.830300,2.263950,114.144645,0.000000,25.000000,7.350000,-100,-30.133970,28.339794,130.462227
39300,25.000000,193281,73,-323,161,-1116,-1905,-1514,90.900000,-56.500000,-56.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:55:00,39.300000,-5796.830300,2.677065,368.210538,0.000000,25.000000,7.350000,-100,-128.475945,26.815474,-77.264756
39400,25.000000,193281,-245,348,27,392,1041,601,-162.100000,148.400000,40.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:56:40,39.400000,-5796.830300,1.264336,426.448121,0.000000,25.000000,7.350000,-100,60.000893,-19.412655,125.146426
39500,25.000000,193281,59,-90,54,1934,-229,1586,153.500000,-9.200000,-19.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:58:20,39.500000,-5796.830300,2.511612,120.403488,0.000000,25.000000,7.350000,-100,-8.216064,-44.800570,-56.752932
39600,25.000000,193281,-330,-497,-432,-1233,-438,-1880,-161.100000,-178.400000,71.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:00:00,39.600000,-5796.830300,2.290531,736.568395,0.000000,25.000000,7.350000,-100,-166.885248,43.298750,-123.583520
39700,25.000000,193281,111,460,-70,-773,-662,-1916,170.700000,167.700000,-108.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:01:40,39.700000,-5796.830300,2.169523,478.352381,0.000000,25.000000,7.350000,-100,-160.939381,37.217905,76.433624
39800,25.000000,193281,35,328,433,1010,-1149,-1164,100.400000,120.300000,83.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:03:20,39.800000,-5796.830300,1.922290,544.332619,0.000000,25.000000,7.350000,-100,-135.371563,-33.433399,83.909169
39900,25.000000,193281,-320,468,333,988,-627,1154,132.900000,17.400000,99.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:05:00,39.900000,-5796.830300,1.643469,657.505133,0.000000,25.000000,7.350000,-100,-28.516452,-40.175387,124.362785
40000,25.000000,193281,-239,-401,-418,1833,275,-1825,81.700000,-89.000000,-149.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:06:40,40.000000,-5796.830300,2.601180,626.614714,0.000000,25.000000,7.350000,-100,171.430858,-44.681175,-120.795364
40100,25.000000,193281,-291,212,-280,1216,-785,-1127,156.300000,148.400000,75.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:08:20,40.100000,-5796.830300,1.834396,456.097577,0.000000,25.000000,7.350000,-100,-145.141265,-40.035107,143.925826
40200,25.000000,193281,379,-143,-96,-106,1143,-1606,-169.000000,76.200000,176.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:10:00,40.200000,-5796.830300,1.974062,416.300372,0.000000,25.000000,7.350000,-100,144.560310,5.275855,-20.671928
40300,25.000000,193281,413,-155,-2,1068,-1186,200,142.500000,-36.900000,-88.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:11:40,40.300000,-5796.830300,1.608484,441.132633,0.000000,25.000000,7.350000,-100,-80.428036,-33.789346,-20.571247
40400,25.000000,193281,440,157,438,1035,1433,80,47.800000,-3.100000,-143.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:13:20,40.400000,-5796.830300,1.769495,640.385040,0.000000,25.000000,7.350000,-100,86.804669,-30.349451,19.637324
40500,25.000000,193281,-279,476,284,-1711,1428,1889,14.300000,137.400000,-23.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:15:00,40.500000,-5796.830300,2.921477,620.542505,0.000000,25.000000,7.350000,-100,37.087659,37.514997,120.376037
40600,25.000000,193281,-167,150,75,1606,600,216,123.200000,134.400000,170.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:16:40,40.600000,-5796.830300,1.727973,236.672770,0.000000,25.000000,7.350000,-100,70.201124,-43.129814,138.069704
40700,25.000000,193281,88,-344,-259,-573,-380,-1664,-174.200000,142.700000,-131.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:18:20,40.700000,-5796.830300,1.800451,439.500853,0.000000,25.000000,7.350000,-100,-167.136218,39.807501,-75.650668
40800,25.000000,193281,368,-21,-338,1325,-1146,897,-114.400000,-136.100000,-22.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:20:00,40.800000,-5796.830300,1.968134,500.108988,0.000000,25.000000,7.350000,-100,-51.948913,-37.101963,-3.266054
40900,25.000000,193281,96,72,49,143,1294,-1330,113.700000,0.100000,-162.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:21:40,40.900000,-5796.830300,1.861125,129.618671,0.000000,25.000000,7.350000,-100,135.786021,-6.268318,36.869898
41000,25.000000,193281,-188,253,160,-6,-1865,297,116.000000,123.200000,-11.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:23:20,41.000000,-5796.830300,1.888510,353.486916,0.000000,25.000000,7.350000,-100,-80.951665,0.184328,126.615413
41100,25.000000,193281,227,106,-137,431,1801,1886,-133.400000,24.400000,-44.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:25:00,41.100000,-5796.830300,2.643172,285.541591,0.000000,25.000000,7.350000,-100,43.679339,-13.101765,25.030710
41200,25.000000,193281,201,198,428,1567,987,-1105,49.700000,-179.500000,-64.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:26:40,41.200000,-5796.830300,2.156544,512.629496,0.000000,25.000000,7.350000,-100,138.228368,-40.235985,44.569213
41300,25.000000,193281,393,463,-320,908,649,270,-31.700000,171.300000,-15.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:28:20,41.300000,-5796.830300,1.148288,686.453203,0.000000,25.000000,7.350000,-100,67.411485,-39.130141,49.675000
41400,25.000000,193281,-397,23,181,163,1255,-801,62.700000,163.400000,119.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:30:00,41.400000,-5796.830300,1.497730,436.919901,0.000000,25.000000,7.350000,-100,122.547933,-7.339215,176.684303
41500,25.000000,193281,469,125,389,797,1586,25,-153.800000,14.100000,106.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:31:40,41.500000,-5796.830300,1.775170,622.018488,0.000000,25.000000,7.350000,-100,89.096926,-24.180820,14.923813
41600,25.000000,193281,-218,287,298,1029,813,-211,-95.200000,-151.000000,103.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:33:20,41.600000,-5796.830300,1.328281,467.650511,0.000000,25.000000,7.350000,-100,104.549129,-38.119450,127.219646
41700,25.000000,193281,432,102,-231,1548,1643,291,164.000000,92.200000,-33.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:35:00,41.700000,-5796.830300,2.276057,500.388849,0.000000,25.000000,7.350000,-100,79.956215,-34.440440,13.284866
41800,25.000000,193281,486,323,208,-1401,154,1399,119.100000,127.300000,32.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:36:40,41.800000,-5796.830300,1.985880,619.507062,0.000000,25.000000,7.350000,-100,6.281750,44.827966,33.608372
41900,25.000000,193281,164,137,183,-9,1166,1122,104.700000,-147.400000,-39.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:38:20,41.900000,-5796.830300,1.618184,281.343207,0.000000,25.000000,7.350000,-100,46.101706,0.442227,39.874230
42000,25.000000,193281,-211,191,64,925,1025,398,-81.000000,15.600000,-174.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:40:00,42.000000,-5796.830300,1.436890,291.715615,0.000000,25.000000,7.350000,-100,68.779173,-33.820682,137.848188
42100,25.000000,193281,480,346,-276,-1698,1787,43,-174.200000,-67.100000,149.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:41:40,42.100000,-5796.830300,2.465446,652.910407,0.000000,25.000000,7.350000,-100,88.621576,34.560007,35.785320
42200,25.000000,193281,137,276,-400,-41,-326,1842,25.400000,115.600000,148.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:43:20,42.200000,-5796.830300,1.871075,504.920786,0.000000,25.000000,7.350000,-100,-10.036369,7.112823,63.601264
42300,25.000000,193281,196,-310,-167,1726,812,-1367,174.100000,-59.600000,94.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:45:00,42.300000,-5796.830300,2.346723,402.995037,0.000000,25.000000,7.350000,-100,149.289626,-42.140881,-57.696549
42400,25.000000,193281,324,-283,145,-1980,-297,-1331,-97.000000,-82.000000,162.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:46:40,42.400000,-5796.830300,2.404198,453.971365,0.000000,25.000000,7.350000,-100,-167.421065,44.681290,-41.135809
42500,25.000000,193281,496,186,-295,-759,-410,828,71.600000,-5.400000,103.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:48:20,42.500000,-5796.830300,1.195728,606.330768,0.000000,25.000000,7.350000,-100,-26.343191,41.342531,20.556045
42600,25.000000,193281,-220,-359,145,414,1663,-1435,31.100000,37.000000,69.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:50:00,42.600000,-5796.830300,2.235216,445.315618,0.000000,25.000000,7.350000,-100,130.790856,-13.580998,-121.500524
42700,25.000000,193281,292,-239,-193,-1282,-515,1339,112.300000,-170.300000,154.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:51:40,42.700000,-5796.830300,1.923972,423.832514,0.000000,25.000000,7.350000,-100,-21.037511,42.859057,-39.300090
42800,25.000000,193281,-66,135,437,-1795,357,-379,68.200000,-49.800000,-174.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:53:20,42.800000,-5796.830300,1.868988,462.114704,0.000000,25.000000,7.350000,-100,136.712136,44.444362,116.053495
42900,25.000000,193281,-47,128,443,-579,662,1728,-23.600000,-152.500000,-31.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:55:00,42.900000,-5796.830300,1.938935,463.510518,0.000000,25.000000,7.350000,-100,20.961929,33.358653,110.162604
43000,25.000000,193281,-159,-219,65,-886,-1590,123,-60.000000,39.900000,-35.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:56:40,43.000000,-5796.830300,1.824342,278.328942,0.000000,25.000000,7.350000,-100,-85.576495,25.955061,-125.980678
43100,25.000000,193281,169,-436,255,-1535,-1247,-185,-21.500000,-109.200000,-81.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 11:58:20,43.100000,-5796.830300,1.986318,532.618062,0.000000,25.000000,7.350000,-100,-98.438625,37.817198,-68.812938
43200,25.000000,193281,-294,-232,-445,-928,189,-359,71.400000,146.100000,-113.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:00:00,43.200000,-5796.830300,1.012811,581.622730,0.000000,25.000000,7.350000,-100,152.234882,44.417890,-141.722477
43300,25.000000,193281,352,77,-67,-799,-291,1210,-127.200000,-98.900000,-32.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:01:40,43.300000,-5796.830300,1.478912,366.499659,0.000000,25.000000,7.350000,-100,-13.522594,43.217019,12.339087
43400,25.000000,193281,-91,-488,462,-945,-582,718,-92.000000,18.000000,79.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:03:20,43.400000,-5796.830300,1.321845,678.136417,0.000000,25.000000,7.350000,-100,-39.027704,40.413486,-100.562934
43500,25.000000,193281,-468,-88,151,1982,907,44,-43.500000,-90.700000,-67.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:05:00,43.500000,-5796.830300,2.180117,499.568814,0.000000,25.000000,7.350000,-100,87.222669,-42.280588,-169.350780
43600,25.000000,193281,367,115,-482,998,409,760,146.400000,60.500000,-153.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:06:40,43.600000,-5796.830300,1.319426,616.634414,0.000000,25.000000,7.350000,-100,28.287267,-42.778410,17.398461
43700,25.000000,193281,102,15,-394,563,730,143,-29.000000,-78.500000,42.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:08:20,43.700000,-5796.830300,0.932908,407.265270,0.000000,25.000000,7.350000,-100,78.916651,-31.412675,8.365886
43800,25.000000,193281,-406,-47,490,-1484,-660,-455,48.400000,-132.100000,134.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:10:00,43.800000,-5796.830300,1.686678,638.079149,0.000000,25.000000,7.350000,-100,-124.582144,42.418256,-173.396630
43900,25.000000,193281,-348,-144,55,-791,1270,1242,-26.700000,-169.500000,47.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:11:40,43.900000,-5796.830300,1.944517,380.611350,0.000000,25.000000,7.350000,-100,45.638621,27.864360,-157.520566
44000,25.000000,193281,367,401,-187,-1849,-583,-946,-16.700000,-105.900000,84.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:13:20,44.000000,-5796.830300,2.157222,574.855634,0.000000,25.000000,7.350000,-100,-148.355341,43.642876,47.534877
44100,25.000000,193281,-191,178,322,87,922,-1399,-56.000000,-14.800000,163.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:15:00,44.100000,-5796.830300,1.677753,414.546740,0.000000,25.000000,7.350000,-100,146.613433,-5.366775,137.017716
44200,25.000000,193281,-195,108,-208,-797,1211,833,166.700000,-113.800000,-12.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:16:40,44.200000,-5796.830300,1.672010,304.881944,0.000000,25.000000,7.350000,-100,55.477424,28.800053,151.020292
44300,25.000000,193281,296,91,367,-10,-1544,277,-9.400000,23.500000,140.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:18:20,44.300000,-5796.830300,1.568683,480.193711,0.000000,25.000000,7.350000,-100,-79.829098,0.371074,17.089126
44400,25.000000,193281,-176,-198,-354,-164,623,758,179.500000,132.000000,90.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:20:00,44.400000,-5796.830300,0.994781,442.149296,0.000000,25.000000,7.350000,-100,39.416776,14.282401,-131.633539
44500,25.000000,193281,-63,314,199,-106,-1270,-1334,-135.400000,-144.000000,-72.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:21:40,44.500000,-5796.830300,1.844910,377.049068,0.000000,25.000000,7.350000,-100,-136.407908,4.754653,101.345019
44600,25.000000,193281,-176,-98,433,933,1377,1077,-58.300000,-164.400000,-135.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:23:20,44.600000,-5796.830300,1.981552,477.565702,0.000000,25.000000,7.350000,-100,51.969790,-29.289283,-150.890144
44700,25.000000,193281,-103,121,76,-555,547,250,155.400000,114.300000,122.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:25:00,44.700000,-5796.830300,0.818373,176.141988,0.000000,25.000000,7.350000,-100,65.437780,35.459278,130.405747
44800,25.000000,193281,331,100,191,1410,-58,-653,-77.200000,-62.300000,-94.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:26:40,44.800000,-5796.830300,1.554951,395.021518,0.000000,25.000000,7.350000,-100,-174.924261,-44.975783,16.810344
44900,25.000000,193281,-307,-98,-199,-1070,1976,-1912,-118.700000,-112.900000,-114.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:28:20,44.900000,-5796.830300,2.950461,378.753218,0.000000,25.000000,7.350000,-100,134.056945,25.462317,-162.295968
45000,25.000000,193281,-347,459,448,-1325,975,-467,-100.800000,-167.400000,55.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:30:00,45.000000,-5796.830300,1.710070,729.242072,0.000000,25.000000,7.350000,-100,115.593226,38.849277,127.088963
45100,25.000000,193281,36,-209,-304,1087,-1554,-57,122.300000,109.300000,79.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:31:40,45.100000,-5796.830300,1.897296,370.665618,0.000000,25.000000,7.350000,-100,-92.100641,-29.820438,-80.226774
45200,25.000000,193281,-197,326,259,-1456,730,1800,-77.000000,136.900000,156.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:33:20,45.200000,-5796.830300,2.427516,460.614807,0.000000,25.000000,7.350000,-100,22.075288,41.794659,121.144337
45300,25.000000,193281,-217,-442,205,1708,265,258,82.300000,-113.600000,-71.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:35:00,45.300000,-5796.830300,1.747585,533.364791,0.000000,25.000000,7.350000,-100,45.766819,-44.659284,-116.148740
45400,25.000000,193281,370,173,180,-1777,1864,-220,-117.700000,23.400000,163.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:36:40,45.400000,-5796.830300,2.584691,446.350759,0.000000,25.000000,7.350000,-100,96.731237,34.606213,25.059266
45500,25.000000,193281,61,235,-3,1131,-295,-152,-25.200000,-62.200000,8.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:38:20,45.500000,-5796.830300,1.178681,242.806507,0.000000,25.000000,7.350000,-100,-117.259979,-44.057389,75.448624
45600,25.000000,193281,478,-280,-179,1923,655,-732,23.200000,27.100000,4.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:40:00,45.600000,-5796.830300,2.159347,582.172655,0.000000,25.000000,7.350000,-100,138.177542,-43.428497,-30.360665
45700,25.000000,193281,-317,242,340,-1377,875,1675,-144.300000,109.100000,-12.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:41:40,45.700000,-5796.830300,2.338243,524.073468,0.000000,25.000000,7.350000,-100,27.582029,40.164856,142.641635
45800,25.000000,193281,220,280,-95,-1161,-961,754,174.000000,-76.600000,-112.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:43:20,45.800000,-5796.830300,1.685217,368.544434,0.000000,25.000000,7.350000,-100,-51.882291,37.608431,51.842773
45900,25.000000,193281,239,103,271,-1954,780,1204,-128.600000,60.400000,151.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:45:00,45.900000,-5796.830300,2.424073,375.727295,0.000000,25.000000,7.350000,-100,32.936802,42.884049,23.314223
46000,25.000000,193281,-296,22,-64,1455,532,-590,163.700000,-44.700000,8.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:46:40,46.000000,-5796.830300,1.657754,303.637942,0.000000,25.000000,7.350000,-100,137.959180,-43.203847,175.749345
46100,25.000000,193281,-210,260,-277,1332,-104,-146,150.300000,14.900000,175.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:48:20,46.100000,-5796.830300,1.344007,434.084093,0.000000,25.000000,7.350000,-100,-144.536636,-44.912944,128.927544
46200,25.000000,193281,373,395,-138,-1790,219,179,-134.700000,-99.400000,-114.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:50:00,46.200000,-5796.830300,1.812209,560.533674,0.000000,25.000000,7.350000,-100,50.739098,44.787181,46.640837
46300,25.000000,193281,-412,418,395,62,449,-1196,-167.200000,179.800000,-44.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:51:40,46.300000,-5796.830300,1.279008,707.455299,0.000000,25.000000,7.350000,-100,159.422958,-7.788962,134.585821
46400,25.000000,193281,-270,170,300,634,-1460,343,4.400000,129.300000,-141.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:53:20,46.400000,-5796.830300,1.628252,437.949769,0.000000,25.000000,7.350000,-100,-76.779168,-21.718014,147.804266
46500,25.000000,193281,-74,-266,71,-912,37,442,82.500000,-118.100000,-65.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:55:00,46.500000,-5796.830300,1.014139,285.084198,0.000000,25.000000,7.350000,-100,4.785097,44.976443,-105.546327
46600,25.000000,193281,357,144,315,291,1429,-554,17.300000,145.300000,89.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:56:40,46.600000,-5796.830300,1.560012,497.403257,0.000000,25.000000,7.350000,-100,111.190500,-11.284782,21.967243
46700,25.000000,193281,-429,41,-438,751,-206,-882,113.900000,-24.500000,2.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 12:58:20,46.700000,-5796.830300,1.176589,614.463994,0.000000,25.000000,7.350000,-100,-166.853657,-43.961100,174.540761
46800,25.000000,193281,-228,-291,-228,-360,458,-95,-101.900000,165.900000,-125.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:00:00,46.800000,-5796.830300,0.590245,434.337426,0.000000,25.000000,7.350000,-100,101.718323,31.714953,-128.078882
46900,25.000000,193281,-63,-390,217,-1481,948,-208,-156.200000,-51.200000,-84.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:01:40,46.900000,-5796.830300,1.770686,450.730518,0.000000,25.000000,7.350000,-100,102.375131,40.105092,-99.176203
47000,25.000000,193281,247,-17,125,272,419,823,129.400000,155.400000,113.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:03:20,47.000000,-5796.830300,0.962743,277.349959,0.000000,25.000000,7.350000,-100,26.981236,-28.568103,-3.937225
47100,25.000000,193281,-83,-377,111,-259,-208,736,-147.500000,-123.500000,42.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:05:00,47.100000,-5796.830300,0.807491,401.670263,0.000000,25.000000,7.350000,-100,-15.780753,37.943280,-102.416116
47200,25.000000,193281,11,-167,-110,-1953,-1286,380,162.200000,132.200000,-20.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:06:40,47.200000,-5796.830300,2.369051,200.274811,0.000000,25.000000,7.350000,-100,-73.538123,39.868458,-86.231470
47300,25.000000,193281,188,-84,406,226,-66,77,-130.100000,-143.100000,56.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:08:20,47.300000,-5796.830300,0.247712,455.231809,0.000000,25.000000,7.350000,-100,-40.601295,-43.828022,-24.075498
47400,25.000000,193281,298,192,382,581,410,543,45.300000,-3.200000,-37.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:10:00,47.400000,-5796.830300,0.894712,521.144893,0.000000,25.000000,7.350000,-100,37.055157,-39.250396,32.793493
47500,25.000000,193281,70,447,85,818,-750,-821,-72.200000,67.100000,-130.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:11:40,47.500000,-5796.830300,1.380458,460.362900,0.000000,25.000000,7.350000,-100,-137.587673,-36.393160,81.099791
47600,25.000000,193281,-391,-175,-433,1358,-1146,614,-24.800000,146.500000,-37.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:13:20,47.600000,-5796.830300,1.880020,609.093589,0.000000,25.000000,7.350000,-100,-61.818635,-37.388490,-155.888127
47700,25.000000,193281,442,-10,-326,-1865,384,-1832,71.400000,-141.800000,-125.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:15:00,47.700000,-5796.830300,2.642329,549.308656,0.000000,25.000000,7.350000,-100,168.161789,44.405312,-1.296063
47800,25.000000,193281,39,-453,-449,62,-111,655,148.700000,93.900000,14.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:16:40,47.800000,-5796.830300,0.667226,639.007825,0.000000,25.000000,7.350000,-100,-9.618287,-25.995949,-85.079384
47900,25.000000,193281,334,497,-156,-1559,394,-574,45.800000,27.900000,-123.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 13:18:20,47.900000,-5796.830300,1.707394,618.789948,0.000000,25.000000,7.350000,-100,145.533862,44.113294,56.097629
